FIPS,county_name,county,month,day,year,population,primary_point
19087,Henry County,Henry,7,1,2008,20067,POINT (-91.5445241 40.9879383)
19197,Wright County,Wright,7,1,2008,12878,POINT (-93.7351465 42.7331189)
19097,Jackson County,Jackson,7,1,2008,19804,POINT (-90.5742294 42.1717426)
19121,Madison County,Madison,7,1,2008,15454,POINT (-94.0155619 41.3307142)
19161,Sac County,Sac,7,1,2008,10199,POINT (-95.1053946 42.3862604)
19035,Cherokee County,Cherokee,7,1,2008,11501,POINT (-95.6238055 42.7356226)
19069,Franklin County,Franklin,7,1,2008,10567,POINT (-93.262473 42.7325458)
19183,Washington County,Washington,7,1,2008,21214,POINT (-91.7178676 41.335591)
19067,Floyd County,Floyd,7,1,2008,16031,POINT (-92.7890033 43.0599208)
19027,Carroll County,Carroll,7,1,2008,20679,POINT (-94.8605593 42.0362382)
19141,Obrien County,Obrien,7,1,2008,13898,POINT (-95.6248784 43.0837527)
19013,Black Hawk County,Black Hawk,7,1,2008,128040,POINT (-92.3088197 42.4700957)
19155,Pottawattamie County,Pottawattamie,7,1,2008,89986,POINT (-95.5423935 41.3366123)
19195,Worth County,Worth,7,1,2008,7605,POINT (-93.2608476 43.3773984)
19113,Linn County,Linn,7,1,2008,207839,POINT (-91.5989646 42.0789478)
19085,Harrison County,Harrison,7,1,2008,15245,POINT (-95.8169209 41.6828528)
19007,Appanoose County,Appanoose,7,1,2008,12780,POINT (-92.8686104 40.7431635)
19003,Adams County,Adams,7,1,2008,4032,POINT (-94.6991849 41.0289839)
19081,Hancock County,Hancock,7,1,2008,11229,POINT (-93.7342723 43.0818861)
19077,Guthrie County,Guthrie,7,1,2008,10984,POINT (-94.501055 41.6837548)
19041,Clay County,Clay,7,1,2008,16617,POINT (-95.1509194 43.0825804)
19139,Muscatine County,Muscatine,7,1,2008,42670,POINT (-91.1127562 41.4839221)
19075,Grundy County,Grundy,7,1,2008,12110,POINT (-92.7914177 42.4018651)
19061,Dubuque County,Dubuque,7,1,2008,92589,POINT (-90.8824564 42.468832)
19143,Osceola County,Osceola,7,1,2008,6448,POINT (-95.6236852 43.3785704)
19011,Benton County,Benton,7,1,2008,26642,POINT (-92.0656912 42.0801864)
19147,Palo Alto County,Palo Alto,7,1,2008,9318,POINT (-94.6781371 43.0820643)
19175,Union County,Union,7,1,2008,12154,POINT (-94.2423792 41.0277304)
19065,Fayette County,Fayette,7,1,2008,20238,POINT (-91.8443207 42.8625919)
19001,Adair County,Adair,7,1,2008,7445,POINT (-94.4709413 41.3307464)
19055,Delaware County,Delaware,7,1,2008,17335,POINT (-91.3673502 42.471211)
19133,Monona County,Monona,7,1,2008,9019,POINT (-95.9599235 42.0516663)
19119,Lyon County,Lyon,7,1,2008,11189,POINT (-96.2102924 43.380497)
19191,Winneshiek County,Winneshiek,7,1,2008,20711,POINT (-91.8437074 43.2906746)
19059,Dickinson County,Dickinson,7,1,2008,16644,POINT (-95.1508301 43.3779848)
19177,Van Buren County,Van Buren,7,1,2008,7690,POINT (-91.9499871 40.7532294)
19091,Humboldt County,Humboldt,7,1,2008,9565,POINT (-94.2071868 42.7764686)
19127,Marshall County,Marshall,7,1,2008,39236,POINT (-92.9987706 42.0358499)
19017,Bremer County,Bremer,7,1,2008,23509,POINT (-92.3180548 42.7745873)
19019,Buchanan County,Buchanan,7,1,2008,21033,POINT (-91.8378392 42.4707777)
19153,Polk County,Polk,7,1,2008,422893,POINT (-93.5735335 41.6855048)
19181,Warren County,Warren,7,1,2008,44793,POINT (-93.5613594 41.3343735)
19151,Pocahontas County,Pocahontas,7,1,2008,7479,POINT (-94.6787466 42.7341351)
19053,Decatur County,Decatur,7,1,2008,8201,POINT (-93.7862815 40.7376827)
19117,Lucas County,Lucas,7,1,2008,9337,POINT (-93.3277207 41.0293738)
19109,Kossuth County,Kossuth,7,1,2008,15245,POINT (-94.2067199 43.20413)
19043,Clayton County,Clayton,7,1,2008,17555,POINT (-91.3414328 42.8447493)
19123,Mahaska County,Mahaska,7,1,2008,22120,POINT (-92.6409094 41.3352035)
19047,Crawford County,Crawford,7,1,2008,16399,POINT (-95.3819678 42.0372125)
19125,Marion County,Marion,7,1,2008,32774,POINT (-93.0994367 41.3344515)
19033,Cerro Gordo County,Cerro Gordo,7,1,2008,43740,POINT (-93.2608184 43.0815577)
19051,Davis County,Davis,7,1,2008,8573,POINT (-92.4097173 40.7476891)
19117,Lucas County,Lucas,7,1,2009,9179,POINT (-93.3277207 41.0293738)
19059,Dickinson County,Dickinson,7,1,2009,16623,POINT (-95.1508301 43.3779848)
19045,Clinton County,Clinton,7,1,2009,48934,POINT (-90.5319724 41.8980358)
19197,Wright County,Wright,7,1,2009,12716,POINT (-93.7351465 42.7331189)
19049,Dallas County,Dallas,7,1,2009,61950,POINT (-94.0397374 41.6848862)
19191,Winneshiek County,Winneshiek,7,1,2009,20629,POINT (-91.8437074 43.2906746)
19135,Monroe County,Monroe,7,1,2009,7549,POINT (-92.8689877 41.0297826)
19193,Woodbury County,Woodbury,7,1,2009,102831,POINT (-96.0447673 42.3897169)
19177,Van Buren County,Van Buren,7,1,2009,7679,POINT (-91.9499871 40.7532294)
19127,Marshall County,Marshall,7,1,2009,39259,POINT (-92.9987706 42.0358499)
19063,Emmet County,Emmet,7,1,2009,10241,POINT (-94.6784803 43.3780225)
19053,Decatur County,Decatur,7,1,2009,8231,POINT (-93.7862815 40.7376827)
19079,Hamilton County,Hamilton,7,1,2009,15238,POINT (-93.7068085 42.3837722)
19121,Madison County,Madison,7,1,2009,15409,POINT (-94.0155619 41.3307142)
19107,Keokuk County,Keokuk,7,1,2009,10562,POINT (-92.1786426 41.336465)
19043,Clayton County,Clayton,7,1,2009,17463,POINT (-91.3414328 42.8447493)
19077,Guthrie County,Guthrie,7,1,2009,10833,POINT (-94.501055 41.6837548)
19165,Shelby County,Shelby,7,1,2009,11957,POINT (-95.3102113 41.6850926)
19141,Obrien County,Obrien,7,1,2009,13928,POINT (-95.6248784 43.0837527)
19035,Cherokee County,Cherokee,7,1,2009,11409,POINT (-95.6238055 42.7356226)
19037,Chickasaw County,Chickasaw,7,1,2009,12017,POINT (-92.3176637 43.0600414)
19005,Allamakee County,Allamakee,7,1,2009,14407,POINT (-91.3780923 43.2842838)
19137,Montgomery County,Montgomery,7,1,2009,10796,POINT (-95.1563758 41.03014)
19133,Monona County,Monona,7,1,2009,8882,POINT (-95.9599235 42.0516663)
19027,Carroll County,Carroll,7,1,2009,20674,POINT (-94.8605593 42.0362382)
19041,Clay County,Clay,7,1,2009,16617,POINT (-95.1509194 43.0825804)
19109,Kossuth County,Kossuth,7,1,2009,15154,POINT (-94.2067199 43.20413)
19169,Story County,Story,7,1,2009,87214,POINT (-93.4650448 42.0362415)
19155,Pottawattamie County,Pottawattamie,7,1,2009,90224,POINT (-95.5423935 41.3366123)
19031,Cedar County,Cedar,7,1,2009,18006,POINT (-91.1324125 41.7723207)
19111,Lee County,Lee,7,1,2009,35447,POINT (-91.479264 40.6419764)
19021,Buena Vista County,Buena Vista,7,1,2009,19601,POINT (-95.151149 42.7354936)
19185,Wayne County,Wayne,7,1,2009,6283,POINT (-93.3273639 40.7394702)
19179,Wapello County,Wapello,7,1,2009,35334,POINT (-92.4094499 41.0305845)
19097,Jackson County,Jackson,7,1,2009,19728,POINT (-90.5742294 42.1717426)
19113,Linn County,Linn,7,1,2009,209226,POINT (-91.5989646 42.0789478)
19149,Plymouth County,Plymouth,7,1,2009,24210,POINT (-96.2140431 42.7378346)
19167,Sioux County,Sioux,7,1,2009,32244,POINT (-96.1778827 43.0826174)
19171,Tama County,Tama,7,1,2009,17377,POINT (-92.5325425 42.0798117)
19105,Jones County,Jones,7,1,2009,20364,POINT (-91.1314352 42.1212397)
19095,Iowa County,Iowa,7,1,2009,15811,POINT (-92.065524 41.6863229)
19011,Benton County,Benton,7,1,2009,26734,POINT (-92.0656912 42.0801864)
19085,Harrison County,Harrison,7,1,2009,15328,POINT (-95.8169209 41.6828528)
19173,Taylor County,Taylor,7,1,2009,6344,POINT (-94.6964148 40.7374324)
19093,Ida County,Ida,7,1,2009,6762,POINT (-95.5134962 42.3868747)
19147,Palo Alto County,Palo Alto,7,1,2009,9279,POINT (-94.6781371 43.0820643)
19163,Scott County,Scott,7,1,2009,166650,POINT (-90.6232428 41.6370978)
19175,Union County,Union,7,1,2009,12241,POINT (-94.2423792 41.0277304)
19055,Delaware County,Delaware,7,1,2009,17205,POINT (-91.3673502 42.471211)
19143,Osceola County,Osceola,7,1,2009,6344,POINT (-95.6236852 43.3785704)
19015,Boone County,Boone,7,1,2009,26072,POINT (-93.931671 42.0365493)
19069,Franklin County,Franklin,7,1,2009,10540,POINT (-93.262473 42.7325458)
19153,Polk County,Polk,7,1,2009,429439,POINT (-93.5735335 41.6855048)
19029,Cass County,Cass,7,1,2009,13758,POINT (-94.9278266 41.3314876)
19103,Johnson County,Johnson,7,1,2009,131005,POINT (-91.5880849 41.6715511)
19119,Lyon County,Lyon,7,1,2009,11172,POINT (-96.2102924 43.380497)
19017,Bremer County,Bremer,7,1,2009,23460,POINT (-92.3180548 42.7745873)
19099,Jasper County,Jasper,7,1,2009,36257,POINT (-93.053765 41.6860394)
19083,Hardin County,Hardin,7,1,2009,17144,POINT (-93.2404025 42.3838803)
19061,Dubuque County,Dubuque,7,1,2009,93072,POINT (-90.8824564 42.468832)
19025,Calhoun County,Calhoun,7,1,2009,9671,POINT (-94.6404136 42.3851848)
19019,Buchanan County,Buchanan,7,1,2009,20910,POINT (-91.8378392 42.4707777)
19009,Audubon County,Audubon,7,1,2009,6032,POINT (-94.9058222 41.6845893)
19189,Winnebago County,Winnebago,7,1,2009,10602,POINT (-93.7341955 43.3775678)
19181,Warren County,Warren,7,1,2009,45275,POINT (-93.5613594 41.3343735)
19091,Humboldt County,Humboldt,7,1,2009,9473,POINT (-94.2071868 42.7764686)
19089,Howard County,Howard,7,1,2009,9410,POINT (-92.3171989 43.3567673)
19151,Pocahontas County,Pocahontas,7,1,2009,7346,POINT (-94.6787466 42.7341351)
19161,Sac County,Sac,7,1,2009,10059,POINT (-95.1053946 42.3862604)
19087,Henry County,Henry,7,1,2009,19929,POINT (-91.5445241 40.9879383)
19033,Cerro Gordo County,Cerro Gordo,7,1,2009,43609,POINT (-93.2608184 43.0815577)
19071,Fremont County,Fremont,7,1,2009,7345,POINT (-95.6046765 40.7455892)
19013,Black Hawk County,Black Hawk,7,1,2009,129276,POINT (-92.3088197 42.4700957)
19067,Floyd County,Floyd,7,1,2009,15910,POINT (-92.7890033 43.0599208)
19145,Page County,Page,7,1,2009,15260,POINT (-95.1501747 40.7391444)
19123,Mahaska County,Mahaska,7,1,2009,22000,POINT (-92.6409094 41.3352035)
19047,Crawford County,Crawford,7,1,2009,16416,POINT (-95.3819678 42.0372125)
19051,Davis County,Davis,7,1,2009,8562,POINT (-92.4097173 40.7476891)
19195,Worth County,Worth,7,1,2009,7541,POINT (-93.2608476 43.3773984)
19187,Webster County,Webster,7,1,2009,38346,POINT (-94.1817881 42.4279662)
19081,Hancock County,Hancock,7,1,2009,11046,POINT (-93.7342723 43.0818861)
19023,Butler County,Butler,7,1,2009,14341,POINT (-92.7901934 42.7315661)
19125,Marion County,Marion,7,1,2009,32682,POINT (-93.0994367 41.3344515)
19115,Louisa County,Louisa,7,1,2009,11245,POINT (-91.2596184 41.2185073)
19003,Adams County,Adams,7,1,2009,3930,POINT (-94.6991849 41.0289839)
19039,Clarke County,Clarke,7,1,2009,9086,POINT (-93.7851579 41.0290323)
19007,Appanoose County,Appanoose,7,1,2009,12698,POINT (-92.8686104 40.7431635)
19159,Ringgold County,Ringgold,7,1,2009,4944,POINT (-94.2439719 40.7352023)
19001,Adair County,Adair,7,1,2009,7350,POINT (-94.4709413 41.3307464)
19129,Mills County,Mills,7,1,2009,15002,POINT (-95.6213267 41.0334523)
19157,Poweshiek County,Poweshiek,7,1,2009,18423,POINT (-92.5314684 41.6864422)
19075,Grundy County,Grundy,7,1,2009,12177,POINT (-92.7914177 42.4018651)
19183,Washington County,Washington,7,1,2009,21258,POINT (-91.7178676 41.335591)
19131,Mitchell County,Mitchell,7,1,2009,10781,POINT (-92.7890315 43.3564124)
19065,Fayette County,Fayette,7,1,2009,20164,POINT (-91.8443207 42.8625919)
19057,Des Moines County,Des Moines,7,1,2009,41058,POINT (-91.1814707 40.9231829)
19073,Greene County,Greene,7,1,2009,9251,POINT (-94.3968356 42.0362394)
19139,Muscatine County,Muscatine,7,1,2009,42934,POINT (-91.1127562 41.4839221)
19101,Jefferson County,Jefferson,7,1,2009,15472,POINT (-91.9488774 41.0317596)
19125,Marion County,Marion,4,1,2010,33309,POINT (-93.0994367 41.3344515)
19059,Dickinson County,Dickinson,4,1,2010,16667,POINT (-95.1508301 43.3779848)
19139,Muscatine County,Muscatine,4,1,2010,42745,POINT (-91.1127562 41.4839221)
19133,Monona County,Monona,4,1,2010,9243,POINT (-95.9599235 42.0516663)
19041,Clay County,Clay,4,1,2010,16667,POINT (-95.1509194 43.0825804)
19075,Grundy County,Grundy,4,1,2010,12453,POINT (-92.7914177 42.4018651)
19113,Linn County,Linn,4,1,2010,211226,POINT (-91.5989646 42.0789478)
19055,Delaware County,Delaware,4,1,2010,17764,POINT (-91.3673502 42.471211)
19143,Osceola County,Osceola,4,1,2010,6462,POINT (-95.6236852 43.3785704)
19011,Benton County,Benton,4,1,2010,26076,POINT (-92.0656912 42.0801864)
19173,Taylor County,Taylor,4,1,2010,6317,POINT (-94.6964148 40.7374324)
19085,Harrison County,Harrison,4,1,2010,14928,POINT (-95.8169209 41.6828528)
19001,Adair County,Adair,4,1,2010,7682,POINT (-94.4709413 41.3307464)
19083,Hardin County,Hardin,4,1,2010,17534,POINT (-93.2404025 42.3838803)
19183,Washington County,Washington,4,1,2010,21704,POINT (-91.7178676 41.335591)
19175,Union County,Union,4,1,2010,12534,POINT (-94.2423792 41.0277304)
19065,Fayette County,Fayette,4,1,2010,20880,POINT (-91.8443207 42.8625919)
19069,Franklin County,Franklin,4,1,2010,10680,POINT (-93.262473 42.7325458)
19027,Carroll County,Carroll,4,1,2010,20816,POINT (-94.8605593 42.0362382)
19177,Van Buren County,Van Buren,4,1,2010,7570,POINT (-91.9499871 40.7532294)
19103,Johnson County,Johnson,4,1,2010,130882,POINT (-91.5880849 41.6715511)
19127,Marshall County,Marshall,4,1,2010,40648,POINT (-92.9987706 42.0358499)
19115,Louisa County,Louisa,4,1,2010,11387,POINT (-91.2596184 41.2185073)
19117,Lucas County,Lucas,4,1,2010,8898,POINT (-93.3277207 41.0293738)
19191,Winneshiek County,Winneshiek,4,1,2010,21056,POINT (-91.8437074 43.2906746)
19053,Decatur County,Decatur,4,1,2010,8457,POINT (-93.7862815 40.7376827)
19043,Clayton County,Clayton,4,1,2010,18129,POINT (-91.3414328 42.8447493)
19181,Warren County,Warren,4,1,2010,46225,POINT (-93.5613594 41.3343735)
19119,Lyon County,Lyon,4,1,2010,11581,POINT (-96.2102924 43.380497)
19061,Dubuque County,Dubuque,4,1,2010,93653,POINT (-90.8824564 42.468832)
19017,Bremer County,Bremer,4,1,2010,24276,POINT (-92.3180548 42.7745873)
19033,Cerro Gordo County,Cerro Gordo,4,1,2010,44151,POINT (-93.2608184 43.0815577)
19097,Jackson County,Jackson,4,1,2010,19848,POINT (-90.5742294 42.1717426)
19161,Sac County,Sac,4,1,2010,10350,POINT (-95.1053946 42.3862604)
19179,Wapello County,Wapello,4,1,2010,35625,POINT (-92.4094499 41.0305845)
19003,Adams County,Adams,4,1,2010,4029,POINT (-94.6991849 41.0289839)
19047,Crawford County,Crawford,4,1,2010,17096,POINT (-95.3819678 42.0372125)
19195,Worth County,Worth,4,1,2010,7598,POINT (-93.2608476 43.3773984)
19037,Chickasaw County,Chickasaw,4,1,2010,12439,POINT (-92.3176637 43.0600414)
19153,Polk County,Polk,4,1,2010,430640,POINT (-93.5735335 41.6855048)
19091,Humboldt County,Humboldt,4,1,2010,9815,POINT (-94.2071868 42.7764686)
19123,Mahaska County,Mahaska,4,1,2010,22381,POINT (-92.6409094 41.3352035)
19151,Pocahontas County,Pocahontas,4,1,2010,7310,POINT (-94.6787466 42.7341351)
19109,Kossuth County,Kossuth,4,1,2010,15543,POINT (-94.2067199 43.20413)
19095,Iowa County,Iowa,4,1,2010,16355,POINT (-92.065524 41.6863229)
19169,Story County,Story,4,1,2010,89542,POINT (-93.4650448 42.0362415)
19051,Davis County,Davis,4,1,2010,8753,POINT (-92.4097173 40.7476891)
19067,Floyd County,Floyd,4,1,2010,16303,POINT (-92.7890033 43.0599208)
19031,Cedar County,Cedar,4,1,2010,18499,POINT (-91.1324125 41.7723207)
19149,Plymouth County,Plymouth,4,1,2010,24986,POINT (-96.2140431 42.7378346)
19039,Clarke County,Clarke,4,1,2010,9286,POINT (-93.7851579 41.0290323)
19035,Cherokee County,Cherokee,4,1,2010,12072,POINT (-95.6238055 42.7356226)
19021,Buena Vista County,Buena Vista,4,1,2010,20260,POINT (-95.151149 42.7354936)
19111,Lee County,Lee,4,1,2010,35862,POINT (-91.479264 40.6419764)
19023,Butler County,Butler,4,1,2010,14867,POINT (-92.7901934 42.7315661)
19185,Wayne County,Wayne,4,1,2010,6403,POINT (-93.3273639 40.7394702)
19105,Jones County,Jones,4,1,2010,20638,POINT (-91.1314352 42.1212397)
19057,Des Moines County,Des Moines,4,1,2010,40325,POINT (-91.1814707 40.9231829)
19093,Ida County,Ida,4,1,2010,7089,POINT (-95.5134962 42.3868747)
19129,Mills County,Mills,4,1,2010,15059,POINT (-95.6213267 41.0334523)
19015,Boone County,Boone,4,1,2010,26306,POINT (-93.931671 42.0365493)
19187,Webster County,Webster,4,1,2010,38013,POINT (-94.1817881 42.4279662)
19171,Tama County,Tama,4,1,2010,17767,POINT (-92.5325425 42.0798117)
19089,Howard County,Howard,4,1,2010,9566,POINT (-92.3171989 43.3567673)
19019,Buchanan County,Buchanan,4,1,2010,20958,POINT (-91.8378392 42.4707777)
19099,Jasper County,Jasper,4,1,2010,36842,POINT (-93.053765 41.6860394)
19073,Greene County,Greene,4,1,2010,9336,POINT (-94.3968356 42.0362394)
19101,Jefferson County,Jefferson,4,1,2010,16843,POINT (-91.9488774 41.0317596)
19155,Pottawattamie County,Pottawattamie,4,1,2010,93158,POINT (-95.5423935 41.3366123)
19167,Sioux County,Sioux,4,1,2010,33704,POINT (-96.1778827 43.0826174)
19157,Poweshiek County,Poweshiek,4,1,2010,18914,POINT (-92.5314684 41.6864422)
19159,Ringgold County,Ringgold,4,1,2010,5131,POINT (-94.2439719 40.7352023)
19135,Monroe County,Monroe,4,1,2010,7970,POINT (-92.8689877 41.0297826)
19029,Cass County,Cass,4,1,2010,13956,POINT (-94.9278266 41.3314876)
19147,Palo Alto County,Palo Alto,4,1,2010,9421,POINT (-94.6781371 43.0820643)
19045,Clinton County,Clinton,4,1,2010,49116,POINT (-90.5319724 41.8980358)
19063,Emmet County,Emmet,4,1,2010,10302,POINT (-94.6784803 43.3780225)
19197,Wright County,Wright,4,1,2010,13229,POINT (-93.7351465 42.7331189)
19049,Dallas County,Dallas,4,1,2010,66135,POINT (-94.0397374 41.6848862)
19137,Montgomery County,Montgomery,4,1,2010,10740,POINT (-95.1563758 41.03014)
19009,Audubon County,Audubon,4,1,2010,6119,POINT (-94.9058222 41.6845893)
19131,Mitchell County,Mitchell,4,1,2010,10776,POINT (-92.7890315 43.3564124)
19163,Scott County,Scott,4,1,2010,165224,POINT (-90.6232428 41.6370978)
19025,Calhoun County,Calhoun,4,1,2010,9670,POINT (-94.6404136 42.3851848)
19193,Woodbury County,Woodbury,4,1,2010,102172,POINT (-96.0447673 42.3897169)
19189,Winnebago County,Winnebago,4,1,2010,10866,POINT (-93.7341955 43.3775678)
19107,Keokuk County,Keokuk,4,1,2010,10511,POINT (-92.1786426 41.336465)
19121,Madison County,Madison,4,1,2010,15679,POINT (-94.0155619 41.3307142)
19013,Black Hawk County,Black Hawk,4,1,2010,131090,POINT (-92.3088197 42.4700957)
19077,Guthrie County,Guthrie,4,1,2010,10954,POINT (-94.501055 41.6837548)
19165,Shelby County,Shelby,4,1,2010,12167,POINT (-95.3102113 41.6850926)
19079,Hamilton County,Hamilton,4,1,2010,15673,POINT (-93.7068085 42.3837722)
19145,Page County,Page,4,1,2010,15932,POINT (-95.1501747 40.7391444)
19081,Hancock County,Hancock,4,1,2010,11341,POINT (-93.7342723 43.0818861)
19005,Allamakee County,Allamakee,4,1,2010,14330,POINT (-91.3780923 43.2842838)
19007,Appanoose County,Appanoose,4,1,2010,12887,POINT (-92.8686104 40.7431635)
19087,Henry County,Henry,4,1,2010,20145,POINT (-91.5445241 40.9879383)
19141,Obrien County,Obrien,4,1,2010,14398,POINT (-95.6248784 43.0837527)
19071,Fremont County,Fremont,4,1,2010,7441,POINT (-95.6046765 40.7455892)
19169,Story County,Story,7,1,2011,91125,POINT (-93.4650448 42.0362415)
19031,Cedar County,Cedar,7,1,2011,18408,POINT (-91.1324125 41.7723207)
19061,Dubuque County,Dubuque,7,1,2011,94580,POINT (-90.8824564 42.468832)
19105,Jones County,Jones,7,1,2011,20739,POINT (-91.1314352 42.1212397)
19077,Guthrie County,Guthrie,7,1,2011,10858,POINT (-94.501055 41.6837548)
19051,Davis County,Davis,7,1,2011,8769,POINT (-92.4097173 40.7476891)
19041,Clay County,Clay,7,1,2011,16595,POINT (-95.1509194 43.0825804)
19071,Fremont County,Fremont,7,1,2011,7370,POINT (-95.6046765 40.7455892)
19125,Marion County,Marion,7,1,2011,33267,POINT (-93.0994367 41.3344515)
19179,Wapello County,Wapello,7,1,2011,35481,POINT (-92.4094499 41.0305845)
19135,Monroe County,Monroe,7,1,2011,8060,POINT (-92.8689877 41.0297826)
19007,Appanoose County,Appanoose,7,1,2011,12847,POINT (-92.8686104 40.7431635)
19189,Winnebago County,Winnebago,7,1,2011,10694,POINT (-93.7341955 43.3775678)
19115,Louisa County,Louisa,7,1,2011,11380,POINT (-91.2596184 41.2185073)
19095,Iowa County,Iowa,7,1,2011,16320,POINT (-92.065524 41.6863229)
19181,Warren County,Warren,7,1,2011,46639,POINT (-93.5613594 41.3343735)
19159,Ringgold County,Ringgold,7,1,2011,5048,POINT (-94.2439719 40.7352023)
